id,order_num,user_id,created_at,updated_at
27936,4,5940,07/06/2015 08:36:10,07/08/2015 13:13:58
24069,5,8174,06/27/2015 19:34:14,07/10/2015 17:51:59
24420,1,4034,05/23/2015 02:00:51,05/24/2015 17:30:27
15107,2,2970,05/05/2015 17:46:47,05/20/2015 03:10:56
18327,7,1048,07/08/2015 01:29:40,07/11/2015 21:02:54
3158,3,9251,07/08/2015 21:00:09,07/19/2015 05:41:02
35004,3,732,06/23/2015 12:04:58,07/01/2015 18:57:14
14663,6,8924,07/07/2015 23:16:57,07/18/2015 05:31:47
997,1,9822,03/07/2015 17:16:59,03/09/2015 01:30:09
14093,3,7488,07/08/2015 20:02:47,07/17/2015 11:42:16
11156,1,6422,05/10/2015 06:37:51,05/19/2015 21:12:34
27763,3,215,07/08/2015 06:12:29,07/11/2015 06:31:00
17385,2,6758,06/01/2015 07:48:13,06/14/2015 06:49:54
9606,3,8028,06/28/2015 22:19:49,07/11/2015 08:14:31
2030,4,2202,07/08/2015 08:07:22,07/12/2015 20:49:15
30302,3,3766,07/08/2015 10:09:03,07/20/2015 10:24:43
15488,1,6526,05/27/2015 23:17:31,06/09/2015 19:05:38
21756,7,2396,07/08/2015 18:15:56,07/16/2015 20:50:09
4968,1,6246,06/30/2015 21:38:41,06/30/2015 22:47:27
28938,4,3332,07/02/2015 15:59:40,07/09/2015 19:30:57
33784,3,238,07/03/2015 11:33:25,07/04/2015 02:38:06
37974,5,5889,07/08/2015 22:29:57,07/09/2015 05:46:05
32276,1,6944,06/13/2015 08:17:50,06/26/2015 18:25:53
12122,3,325,07/07/2015 07:40:09,07/15/2015 01:35:45
1353,6,5425,07/06/2015 18:23:10,07/20/2015 14:59:04
2746,2,5609,07/08/2015 23:49:38,07/14/2015 01:37:15
15684,3,2317,06/01/2015 06:39:00,06/10/2015 17:19:12
36889,1,7364,05/30/2015 21:20:48,06/02/2015 05:29:40
15827,1,664,07/06/2015 10:33:18,07/13/2015 14:05:16
29155,4,7586,07/09/2015 00:54:04,07/22/2015 09:50:30
16021,1,3904,06/09/2015 18:39:55,06/17/2015 20:35:26
1928,6,7820,07/08/2015 03:29:38,07/16/2015 17:32:03
16094,7,9087,07/08/2015 21:04:44,07/09/2015 23:36:05
33686,5,2396,07/08/2015 10:42:46,07/15/2015 19:04:45
966,1,4679,05/23/2015 03:15:24,05/26/2015 00:09:56
23498,6,6087,07/06/2015 11:28:31,07/12/2015 11:41:06
2825,9,2280,07/09/2015 00:57:33,07/19/2015 14:32:11
34642,4,6146,07/08/2015 21:29:19,07/11/2015 00:58:27
14720,2,376,07/07/2015 23:13:18,07/22/2015 04:57:49
2003,2,5054,07/03/2015 11:53:52,07/05/2015 23:03:42
13822,1,5480,05/25/2015 18:25:14,05/31/2015 08:30:37
16569,2,1632,07/07/2015 11:37:41,07/16/2015 04:31:27
11465,3,635,07/07/2015 09:02:20,07/13/2015 14:38:34
39769,3,5962,06/21/2015 11:59:41,07/05/2015 23:23:24
21695,7,1456,07/08/2015 23:32:50,07/12/2015 21:19:35
36695,3,7313,06/06/2015 08:00:36,06/10/2015 19:51:40
15373,2,415,06/15/2015 07:24:01,06/24/2015 03:58:51
10076,1,7419,01/30/2015 19:03:47,02/11/2015 20:13:40
14027,2,3482,06/18/2015 04:37:46,06/19/2015 20:07:59
18180,5,3196,06/27/2015 22:07:56,07/11/2015 08:13:55
18796,1,6017,04/08/2015 21:40:05,04/19/2015 16:32:05
8712,2,8995,06/04/2015 11:02:47,06/07/2015 21:43:12
3218,4,5391,06/29/2015 12:24:13,07/09/2015 18:09:23
21387,3,4994,07/04/2015 09:55:00,07/12/2015 03:35:15
28240,3,7050,07/07/2015 12:02:05,07/07/2015 18:49:34
15272,2,3828,05/30/2015 21:20:39,06/06/2015 07:04:37
30360,5,889,07/08/2015 10:43:47,07/20/2015 18:55:41
11360,2,6031,07/08/2015 00:37:45,07/10/2015 10:00:04
30594,5,1718,07/04/2015 04:03:54,07/06/2015 06:20:12
6141,5,1780,07/07/2015 01:55:30,07/11/2015 07:17:25
3639,2,9487,06/30/2015 15:55:19,07/09/2015 03:57:06
34829,5,3749,07/08/2015 12:47:17,07/21/2015 09:27:50
9459,2,6886,06/12/2015 13:56:29,06/21/2015 06:44:17
20659,2,1862,06/30/2015 00:52:22,07/06/2015 05:04:20
3443,3,8801,05/27/2015 07:26:59,06/08/2015 15:14:18
29532,2,9871,06/20/2015 16:01:33,06/27/2015 11:44:38
14155,1,5058,12/29/2014 23:10:04,01/01/2015 06:21:10
19752,2,8185,06/24/2015 23:06:39,06/25/2015 09:24:19
30346,2,4770,05/03/2015 15:58:46,05/17/2015 11:49:38
562,5,2028,07/07/2015 09:42:35,07/17/2015 15:22:50
2509,1,2214,04/10/2015 12:31:35,04/22/2015 23:42:43
21656,1,9934,12/31/2014 23:48:17,01/12/2015 12:40:48
18674,2,7612,06/28/2015 07:27:02,07/04/2015 15:08:56
19789,2,4199,05/26/2015 12:34:33,05/31/2015 23:55:36
31460,3,9451,07/05/2015 13:49:22,07/16/2015 22:40:11
6863,1,6530,07/05/2015 23:46:36,07/17/2015 07:15:16
36133,3,889,07/06/2015 23:46:53,07/08/2015 14:22:16
20270,5,2775,06/22/2015 06:21:32,06/26/2015 06:08:13
3594,8,273,07/08/2015 23:24:36,07/21/2015 07:56:53
29095,4,5998,07/03/2015 21:32:18,07/17/2015 04:28:45
3808,2,7524,05/18/2015 02:54:13,05/27/2015 23:33:11
35482,4,3925,07/08/2015 23:41:07,07/21/2015 10:18:12
15781,6,7338,07/08/2015 05:57:28,07/10/2015 14:23:38
6060,2,6724,03/14/2015 12:10:03,03/22/2015 23:46:46
38002,2,7942,07/07/2015 16:39:06,07/08/2015 04:53:37
35223,3,410,07/01/2015 08:48:31,07/07/2015 00:49:57
12352,3,6639,06/09/2015 22:10:53,06/17/2015 08:52:12
33284,1,922,05/24/2015 10:17:50,06/07/2015 23:58:32
12016,1,165,07/04/2015 22:35:27,07/14/2015 23:27:30
1731,9,7682,07/09/2015 01:00:59,07/12/2015 02:12:50
25548,4,5985,07/09/2015 00:34:45,07/18/2015 01:01:32
1418,5,111,07/08/2015 22:55:24,07/10/2015 18:39:54
1978,2,1424,07/08/2015 19:18:54,07/16/2015 08:36:57
19370,6,2028,07/08/2015 01:35:25,07/22/2015 00:24:55
20924,2,8992,06/29/2015 06:51:31,07/10/2015 20:34:12
8235,7,7682,07/09/2015 01:00:48,07/19/2015 21:47:33
22663,1,5582,07/02/2015 17:15:59,07/08/2015 15:26:46
27358,4,8085,07/08/2015 23:25:25,07/09/2015 18:14:25
24492,5,1945,07/08/2015 19:05:04,07/20/2015 19:13:51
30280,4,65,07/06/2015 23:41:10,07/15/2015 07:31:18
36613,3,3209,07/07/2015 08:34:31,07/12/2015 00:37:07
19126,1,7951,06/12/2015 20:01:50,06/13/2015 02:01:35
30584,6,7694,07/08/2015 23:52:08,07/12/2015 13:52:14
33827,3,4016,06/18/2015 20:42:39,06/24/2015 23:55:21
11908,1,2257,06/05/2015 07:58:44,06/18/2015 18:56:22
16936,6,5508,07/08/2015 04:13:26,07/20/2015 23:25:18
1140,5,8924,07/07/2015 19:41:58,07/18/2015 07:35:59
30130,3,8333,05/24/2015 11:07:55,06/04/2015 19:52:24
34577,1,8086,05/11/2015 00:12:59,05/11/2015 05:18:09
20714,2,3904,07/05/2015 14:46:25,07/07/2015 06:03:16
4243,3,2982,04/27/2015 08:06:30,05/03/2015 23:43:30
17146,4,4147,07/08/2015 15:32:02,07/18/2015 13:33:09
20035,3,1530,06/04/2015 16:33:34,06/15/2015 23:02:20
7501,1,3327,05/08/2015 02:08:27,05/09/2015 04:18:56
30251,3,6836,07/08/2015 15:56:12,07/15/2015 00:14:59
27577,4,5220,07/04/2015 09:58:06,07/16/2015 06:42:01
17930,1,1913,06/27/2015 18:39:20,07/01/2015 19:31:50
13236,5,829,07/08/2015 22:47:11,07/13/2015 23:55:30
31103,2,5885,06/23/2015 07:11:41,07/08/2015 06:04:36
33856,3,7203,02/25/2015 00:33:17,03/10/2015 11:25:29
11783,5,8000,07/09/2015 00:52:50,07/17/2015 07:23:53
10826,4,8691,07/08/2015 13:03:55,07/13/2015 23:42:15
2370,3,7682,07/09/2015 00:02:40,07/17/2015 05:02:11
9869,1,7321,06/15/2015 09:04:46,06/18/2015 06:03:24
27241,2,9574,05/06/2015 15:17:28,05/07/2015 18:23:09
27012,1,5889,04/29/2015 09:37:56,05/13/2015 05:50:17
28652,1,7084,05/23/2015 11:04:20,06/03/2015 07:37:03
27341,6,9314,07/09/2015 00:10:53,07/19/2015 04:10:17
26644,4,7508,06/27/2015 01:13:51,07/10/2015 22:30:34
8329,1,5141,05/24/2015 11:24:22,06/04/2015 12:12:31
17292,5,7378,07/04/2015 23:13:28,07/15/2015 13:30:32
23181,7,6724,07/08/2015 22:46:56,07/12/2015 04:11:36
35957,2,8465,06/25/2015 18:30:12,07/09/2015 11:18:58
26207,1,5408,05/12/2015 23:57:31,05/13/2015 15:23:58
37069,1,5501,07/08/2015 21:49:28,07/20/2015 05:42:44
37476,3,8052,07/08/2015 14:54:54,07/12/2015 07:01:24
36958,8,6258,07/09/2015 00:37:56,07/22/2015 18:38:24
11384,3,2589,07/02/2015 23:41:20,07/05/2015 11:35:14
24404,3,6328,07/08/2015 16:31:15,07/22/2015 11:03:10
24643,9,4679,07/05/2015 18:23:35,07/06/2015 15:53:00
29024,4,325,07/07/2015 16:22:29,07/13/2015 17:09:31
34066,8,5711,07/09/2015 01:00:00,07/23/2015 12:01:58
28688,5,8678,07/08/2015 06:02:35,07/14/2015 10:23:42
29496,1,1773,03/25/2015 07:28:00,04/04/2015 04:15:56
3709,4,7811,06/20/2015 00:56:49,07/03/2015 06:43:08
19123,4,2257,07/07/2015 00:37:59,07/21/2015 10:21:23
39293,1,8298,12/21/2014 02:27:59,12/31/2014 07:03:12
7475,1,1189,01/11/2015 08:54:56,01/11/2015 23:14:13
36486,2,773,07/06/2015 12:14:56,07/18/2015 14:57:51
15558,1,8121,01/10/2015 06:04:47,01/24/2015 11:05:28
32019,2,8164,05/19/2015 23:12:40,05/25/2015 12:20:12
8414,4,8915,07/07/2015 13:02:24,07/20/2015 12:57:49
32258,1,8504,07/03/2015 11:38:15,07/05/2015 07:57:34
37700,2,8967,06/24/2015 20:13:47,07/04/2015 13:05:40
37707,6,4075,07/09/2015 00:50:54,07/23/2015 21:25:53
12794,7,7763,07/08/2015 07:44:44,07/16/2015 17:03:34
35271,5,8164,06/29/2015 11:49:07,07/09/2015 18:42:06
9012,1,7203,01/08/2015 19:33:15,01/17/2015 23:04:42
37178,1,7715,01/28/2015 12:46:16,02/08/2015 13:04:51
21975,3,4662,06/30/2015 17:58:56,07/05/2015 16:48:52
3114,3,4441,07/07/2015 21:06:31,07/11/2015 21:22:02
17135,6,4300,07/07/2015 13:33:28,07/18/2015 09:03:56
37968,3,5227,07/09/2015 00:05:20,07/13/2015 09:57:47
364,1,8412,04/13/2015 13:42:33,04/28/2015 08:17:26
14849,3,1055,07/04/2015 09:02:39,07/13/2015 11:21:04
15180,1,6160,04/03/2015 07:47:21,04/11/2015 16:27:04
39919,7,9487,07/09/2015 00:28:50,07/21/2015 22:49:09
32962,7,5125,07/08/2015 18:44:57,07/15/2015 22:24:04
26340,1,9346,03/05/2015 13:38:13,03/13/2015 03:43:12
1025,2,5154,07/07/2015 23:26:50,07/17/2015 00:08:11
35810,1,72,07/03/2015 17:06:08,07/18/2015 02:19:52
20415,1,8672,05/06/2015 19:11:43,05/13/2015 05:36:47
13483,6,6534,07/09/2015 00:36:19,07/22/2015 00:22:54
10147,1,3424,06/25/2015 13:11:07,07/03/2015 09:37:43
35514,4,4106,06/27/2015 01:11:53,07/05/2015 14:04:26
11368,6,8238,07/09/2015 00:59:54,07/14/2015 08:18:20
27352,3,7460,07/08/2015 03:17:36,07/12/2015 11:15:44
1274,2,9251,07/08/2015 08:50:05,07/17/2015 22:29:09
35450,2,3925,06/30/2015 12:46:44,07/01/2015 05:15:05
37881,5,4571,07/08/2015 15:26:49,07/18/2015 02:26:34
13365,2,9155,07/01/2015 11:44:48,07/06/2015 03:56:20
26572,6,37,07/08/2015 23:41:01,07/11/2015 23:31:11
944,1,8465,04/24/2015 06:53:11,05/02/2015 00:58:12
39597,7,8476,07/07/2015 22:11:30,07/12/2015 11:13:50
411,2,3955,05/07/2015 11:31:17,05/14/2015 15:54:55
10565,3,1848,06/18/2015 08:26:28,06/25/2015 18:49:07
29393,4,3756,07/05/2015 20:46:53,07/17/2015 17:49:37
29300,3,6146,07/08/2015 19:13:13,07/10/2015 00:11:16
21070,1,2501,05/06/2015 18:41:54,05/15/2015 22:15:25
15084,4,3612,07/08/2015 23:03:12,07/10/2015 23:15:55
31570,7,882,07/08/2015 10:10:56,07/10/2015 08:47:19
6272,4,8797,06/28/2015 20:04:18,07/13/2015 06:23:08
1801,1,9251,07/06/2015 14:59:34,07/10/2015 22:27:12
14770,2,719,05/01/2015 01:59:54,05/14/2015 19:09:08
39782,2,8282,06/03/2015 06:11:04,06/13/2015 06:30:24
20188,1,8355,02/01/2015 07:36:45,02/08/2015 19:32:57
3189,3,5330,07/07/2015 18:27:36,07/08/2015 15:33:34
25730,2,4636,06/30/2015 07:47:51,07/11/2015 21:37:10
18997,1,2453,06/28/2015 02:52:50,07/12/2015 22:24:06
14824,3,4548,07/02/2015 05:04:43,07/02/2015 12:06:36
19758,1,8740,03/01/2015 20:29:14,03/07/2015 07:48:01
36102,7,2775,07/08/2015 17:59:12,07/15/2015 21:02:35
3429,3,7721,06/17/2015 01:53:16,06/19/2015 00:47:21
33083,2,7203,01/21/2015 07:45:53,01/23/2015 08:54:53
1788,8,1456,07/09/2015 00:04:32,07/23/2015 17:28:08
21515,2,1718,04/22/2015 18:58:20,04/23/2015 16:28:18
2156,10,4571,07/09/2015 01:00:08,07/09/2015 07:04:17
38048,1,7566,03/29/2015 16:47:55,04/03/2015 00:41:42
16847,2,5000,06/19/2015 12:21:08,07/03/2015 23:14:09
33745,3,7831,05/29/2015 15:43:12,06/05/2015 07:53:44
100,2,9883,07/03/2015 20:23:14,07/14/2015 16:56:53
7001,3,1643,06/24/2015 03:54:29,07/05/2015 04:02:09
32315,1,8709,03/09/2015 15:25:31,03/11/2015 09:30:55
30756,2,7435,05/07/2015 16:47:40,05/22/2015 07:11:37
23110,2,5233,05/12/2015 09:52:20,05/22/2015 08:32:20
29558,1,1008,06/11/2015 18:38:00,06/21/2015 22:10:07
24127,2,942,04/28/2015 04:36:59,05/07/2015 11:41:11
18699,2,9828,05/11/2015 07:57:13,05/17/2015 00:43:02
16668,2,9417,05/31/2015 18:15:17,06/07/2015 10:29:55
7128,1,6993,05/18/2015 23:36:31,05/31/2015 19:28:26
33134,6,7811,07/02/2015 12:01:33,07/12/2015 22:41:45
11328,2,5965,06/13/2015 14:21:18,06/15/2015 05:27:00
14389,3,5361,07/07/2015 17:40:36,07/20/2015 03:04:35
23204,3,9415,07/06/2015 04:13:26,07/08/2015 14:28:08
7431,2,1545,06/30/2015 10:08:53,07/14/2015 08:10:32
20076,1,2093,02/04/2015 07:59:27,02/11/2015 10:20:45
16825,2,7174,07/08/2015 15:05:30,07/14/2015 16:36:08
9963,9,7325,07/08/2015 23:32:37,07/19/2015 13:52:12
10367,3,2411,06/28/2015 13:14:58,07/01/2015 06:06:22
32375,1,6393,05/17/2015 06:20:16,05/24/2015 06:56:41
29363,2,9305,01/29/2015 13:54:24,02/05/2015 23:45:17
38348,2,2590,05/03/2015 21:25:25,05/04/2015 17:19:02
32849,3,9927,07/09/2015 00:34:22,07/11/2015 10:09:10
1064,3,1150,07/03/2015 13:54:07,07/09/2015 10:30:19
7833,2,1945,06/30/2015 10:24:27,07/07/2015 21:04:30
11001,2,4744,05/14/2015 14:33:59,05/28/2015 19:48:26
28946,1,2897,05/18/2015 22:08:49,05/29/2015 11:17:38
15419,6,8059,07/09/2015 00:53:23,07/12/2015 10:09:54
3311,3,4071,07/02/2015 22:33:30,07/17/2015 00:22:43
26650,5,5361,07/08/2015 12:46:43,07/22/2015 07:43:20
9340,3,5121,06/15/2015 18:03:10,06/26/2015 04:26:25
18262,4,9081,06/28/2015 06:16:03,07/09/2015 12:04:08
33066,1,1157,06/15/2015 15:56:42,06/24/2015 09:30:08
18809,5,7321,07/08/2015 07:25:04,07/21/2015 00:01:47
23770,2,3717,07/06/2015 19:28:19,07/19/2015 04:49:12
35212,1,7057,06/21/2015 09:51:39,07/06/2015 07:47:45
33810,2,5932,06/24/2015 13:33:13,07/01/2015 15:11:40
2873,3,2295,06/07/2015 13:02:55,06/14/2015 09:24:55
9668,8,1205,07/09/2015 00:59:45,07/22/2015 01:32:47
13000,1,9677,05/21/2015 16:03:03,05/26/2015 12:13:59
16221,6,8174,06/30/2015 12:29:02,07/11/2015 06:47:04
17117,2,9749,06/18/2015 16:57:32,06/18/2015 22:22:55
15473,2,1900,06/28/2015 23:16:43,07/03/2015 00:31:54
10586,2,3667,06/25/2015 03:03:26,06/28/2015 06:32:47
618,2,7863,06/21/2015 20:23:27,06/29/2015 15:16:15
8416,4,7401,07/06/2015 19:51:26,07/08/2015 03:46:55
8124,1,4182,02/26/2015 18:39:03,03/12/2015 02:43:13
3578,1,4662,05/02/2015 13:58:39,05/11/2015 14:33:59
10912,2,338,06/29/2015 23:45:59,07/07/2015 09:08:18
18100,5,3975,07/07/2015 23:04:21,07/16/2015 19:10:35
21984,2,2544,07/08/2015 04:26:20,07/17/2015 06:53:27
37616,1,1034,05/23/2015 08:37:42,06/04/2015 04:58:32
7987,2,6087,06/18/2015 22:04:11,07/01/2015 08:13:43
31094,9,3749,07/09/2015 00:59:10,07/09/2015 06:59:17
17465,1,6674,07/03/2015 19:00:28,07/18/2015 09:32:43
20810,2,2474,05/15/2015 18:34:08,05/19/2015 03:07:25
33237,2,4272,06/27/2015 18:49:33,07/09/2015 14:41:27
5921,6,7430,07/08/2015 22:43:40,07/20/2015 19:12:55
25410,4,7020,07/08/2015 18:13:10,07/21/2015 08:08:44
5990,4,1347,07/05/2015 21:40:33,07/09/2015 04:41:09
9527,3,5535,06/29/2015 05:30:03,07/01/2015 07:08:26
19757,3,7065,07/08/2015 21:14:15,07/20/2015 18:06:19
15447,2,620,05/21/2015 23:31:30,06/03/2015 20:16:40
9453,3,4710,06/29/2015 01:53:56,07/12/2015 22:07:27
31541,2,1197,06/24/2015 14:42:32,07/02/2015 18:12:43
219,4,2214,06/16/2015 15:29:52,06/20/2015 09:34:23
24729,3,9320,07/08/2015 23:57:23,07/22/2015 07:48:48
24074,3,6360,05/03/2015 05:53:41,05/06/2015 04:14:32
5089,3,3923,06/14/2015 00:18:17,06/20/2015 05:43:28
3456,5,2284,07/08/2015 19:18:20,07/20/2015 23:25:46
36863,1,5330,06/29/2015 16:13:25,07/14/2015 04:35:01
6384,2,9433,06/20/2015 16:53:47,07/05/2015 09:16:55
20947,3,9815,06/16/2015 19:24:13,06/23/2015 02:51:29
4111,2,7443,05/23/2015 02:36:12,05/28/2015 10:45:35
13642,1,2294,03/14/2015 04:39:04,03/15/2015 22:01:07
6536,5,8824,07/09/2015 00:59:47,07/14/2015 23:13:39
24590,1,9487,06/16/2015 11:52:21,06/25/2015 05:33:54
21488,1,2176,07/06/2015 08:16:22,07/10/2015 00:28:09
28516,2,4577,05/31/2015 00:11:03,06/11/2015 04:56:03
28651,1,4710,05/22/2015 19:57:01,05/26/2015 13:14:34
33149,1,6849,04/29/2015 04:31:50,05/05/2015 11:55:08
446,3,5949,05/27/2015 04:21:27,05/30/2015 08:00:22
18670,3,3290,06/23/2015 17:08:25,07/01/2015 01:03:27
8620,1,9529,07/03/2015 10:57:52,07/04/2015 16:40:08
2963,3,3191,07/01/2015 04:58:43,07/12/2015 14:00:47
10097,5,9388,07/08/2015 10:52:10,07/19/2015 19:32:46
20074,5,7081,07/08/2015 05:06:16,07/13/2015 00:19:51
14427,3,92,06/26/2015 08:09:17,07/07/2015 23:05:53
32945,6,1032,07/03/2015 03:25:09,07/04/2015 09:12:00
25494,1,5558,02/06/2015 09:49:32,02/10/2015 01:14:56
37442,6,8297,07/08/2015 23:55:24,07/10/2015 09:21:14
28199,2,8453,06/21/2015 19:07:18,07/02/2015 13:45:42
22106,3,6530,07/08/2015 02:48:27,07/13/2015 08:10:49
6068,5,5957,07/09/2015 00:24:37,07/17/2015 01:47:56
20747,2,4645,04/14/2015 11:33:27,04/25/2015 11:42:48
30901,4,5929,07/08/2015 15:04:38,07/10/2015 11:35:10
30543,3,3020,07/04/2015 17:11:30,07/15/2015 08:09:54
14217,3,6747,06/12/2015 00:37:01,06/25/2015 16:17:39
33098,5,5796,06/21/2015 08:36:24,07/02/2015 22:29:39
36190,1,8681,04/18/2015 15:36:53,04/25/2015 04:13:22
4072,3,1424,07/09/2015 00:55:56,07/12/2015 21:29:19
28612,5,5362,07/07/2015 16:48:50,07/15/2015 20:51:59
24409,6,8824,07/09/2015 00:59:50,07/12/2015 03:39:20
22323,2,2758,06/09/2015 01:42:39,06/22/2015 03:43:30
31757,2,4418,06/23/2015 01:56:46,06/25/2015 02:37:22
12800,1,8713,03/25/2015 00:50:14,03/31/2015 08:18:10
880,1,8878,06/27/2015 21:04:34,07/05/2015 15:47:17
30778,2,3290,06/09/2015 19:11:25,06/22/2015 13:21:01
36233,2,3756,06/15/2015 23:01:16,06/25/2015 20:06:27
17577,2,8479,06/20/2015 09:31:14,06/24/2015 11:37:13
33289,1,8908,05/30/2015 03:44:07,06/08/2015 09:59:36
19911,1,7050,06/26/2015 05:50:10,06/26/2015 23:48:15
35508,4,8792,06/29/2015 20:50:31,07/06/2015 17:16:54
4327,6,1258,07/09/2015 01:00:49,07/10/2015 12:25:34
26893,4,3162,06/30/2015 08:25:34,07/01/2015 20:55:16
31144,2,3575,06/24/2015 16:52:18,07/05/2015 16:24:26
13355,4,9749,07/06/2015 05:05:43,07/20/2015 07:16:36
2721,5,9927,07/09/2015 00:54:16,07/20/2015 11:58:35
6045,3,4906,04/23/2015 11:10:51,04/23/2015 15:39:27
16737,1,2608,05/17/2015 21:06:02,05/22/2015 18:49:38
31943,5,1018,07/09/2015 01:00:54,07/23/2015 13:10:06
21594,2,8293,06/18/2015 10:57:26,07/02/2015 09:14:48
33995,4,3825,07/06/2015 23:45:59,07/15/2015 03:03:51
1970,3,1347,07/05/2015 18:57:26,07/14/2015 23:16:30
33084,1,5435,06/17/2015 10:22:38,06/25/2015 00:54:34
6720,1,1900,05/27/2015 17:16:37,06/11/2015 05:41:41
1065,1,2291,11/20/2014 16:16:48,11/26/2014 19:17:48
31008,1,3508,06/07/2015 09:07:55,06/15/2015 23:12:02
27645,2,8135,01/16/2015 07:24:27,01/25/2015 04:02:36
2052,2,920,03/03/2015 09:06:13,03/16/2015 03:00:47
18524,3,8230,06/30/2015 16:37:56,07/01/2015 09:49:14
35838,7,9017,07/08/2015 02:13:09,07/18/2015 06:08:16
911,3,1208,07/07/2015 09:06:17,07/15/2015 13:02:09
33394,5,650,07/08/2015 21:41:24,07/16/2015 05:30:55
8840,2,6940,03/08/2015 21:46:55,03/21/2015 05:33:52
5833,2,4376,05/25/2015 22:13:12,06/08/2015 10:36:28
19962,11,3274,07/09/2015 00:55:53,07/19/2015 09:19:53
27233,1,9968,06/27/2015 02:41:06,07/06/2015 23:00:23
5082,3,1456,07/05/2015 18:22:15,07/16/2015 04:13:05
7722,1,6139,06/30/2015 05:52:20,07/13/2015 00:11:29
8047,5,1848,06/24/2015 16:05:49,07/07/2015 14:32:22
35952,1,5739,06/21/2015 12:16:55,07/02/2015 21:40:30
7089,3,1322,01/28/2015 15:18:05,01/29/2015 01:44:01
31274,2,6277,07/07/2015 01:33:33,07/14/2015 11:15:22
14542,2,4901,07/04/2015 21:09:35,07/06/2015 10:28:35
26214,7,3405,07/08/2015 10:58:24,07/09/2015 20:04:27
10562,4,111,07/08/2015 19:33:15,07/23/2015 00:37:25
16669,1,9193,07/01/2015 16:35:35,07/05/2015 04:13:09
37320,2,3110,05/30/2015 13:00:32,05/30/2015 16:59:02
19307,4,2665,07/03/2015 09:58:06,07/18/2015 04:39:08
29366,1,5848,06/30/2015 12:14:49,07/14/2015 22:51:51
13331,5,1999,07/04/2015 17:21:09,07/17/2015 19:48:21
22988,3,691,06/04/2015 16:24:53,06/08/2015 12:39:03
9644,7,9320,07/09/2015 00:55:36,07/09/2015 19:30:45
37066,4,5233,06/20/2015 11:34:40,06/30/2015 04:28:50
31579,1,635,03/21/2015 04:29:58,03/24/2015 20:39:14
29603,3,8510,06/30/2015 04:33:02,07/06/2015 05:34:18
34077,3,9828,06/13/2015 03:52:11,06/23/2015 16:27:45
2616,2,441,07/02/2015 23:10:16,07/14/2015 15:29:38
11041,5,2925,07/06/2015 06:40:38,07/14/2015 10:29:16
26634,1,6922,06/20/2015 18:00:13,06/24/2015 03:41:35
11075,2,9289,04/09/2015 09:04:08,04/23/2015 00:53:41
38394,4,3849,07/04/2015 05:59:45,07/11/2015 09:31:51
28504,5,4380,07/09/2015 00:13:47,07/17/2015 00:21:29
39113,6,6017,07/05/2015 06:09:20,07/06/2015 20:36:11
28703,2,7202,06/25/2015 04:31:28,06/26/2015 11:40:41
28447,2,6328,07/07/2015 22:34:59,07/10/2015 08:28:46
1627,4,3274,07/04/2015 05:37:31,07/12/2015 13:00:00
713,2,5186,07/06/2015 21:20:38,07/09/2015 18:06:39
24322,1,3403,05/08/2015 10:24:22,05/19/2015 05:48:48
10123,2,5631,04/29/2015 02:22:29,05/09/2015 00:59:32
5407,1,4490,12/27/2014 19:33:45,12/31/2014 02:02:02
24597,5,3825,07/08/2015 14:24:16,07/13/2015 02:40:09
21660,3,2878,07/08/2015 00:13:35,07/22/2015 13:39:19
5706,4,7919,06/29/2015 18:34:42,07/06/2015 12:41:34
7961,7,37,07/09/2015 00:22:47,07/16/2015 15:26:36
37656,2,5964,04/02/2015 17:12:19,04/08/2015 05:35:39
25299,6,8000,07/09/2015 00:55:42,07/21/2015 16:45:15
38128,2,6049,06/28/2015 06:22:34,06/30/2015 22:46:13
27037,3,4331,07/05/2015 06:45:10,07/17/2015 07:31:12
3815,4,9165,07/07/2015 07:40:23,07/14/2015 23:41:51
23446,5,6017,07/04/2015 14:19:42,07/18/2015 14:45:30
39085,3,6500,06/28/2015 07:01:20,06/29/2015 16:14:34
23297,5,3923,07/03/2015 09:53:04,07/06/2015 23:09:48
17500,3,9345,06/30/2015 03:24:39,07/09/2015 09:41:40
1066,1,3925,01/19/2015 16:00:50,01/30/2015 17:46:49
653,6,1208,07/08/2015 20:38:20,07/23/2015 04:53:51
26449,1,5168,06/05/2015 07:52:53,06/12/2015 09:20:52
33852,1,719,04/25/2015 01:25:27,05/07/2015 14:02:12
18309,5,8356,06/27/2015 09:10:37,07/08/2015 14:24:15
2251,2,2295,04/17/2015 22:48:36,04/29/2015 00:21:25
24773,3,7820,07/02/2015 22:04:58,07/03/2015 18:47:15
13048,4,3123,06/23/2015 23:35:16,07/06/2015 22:11:18
28515,2,2775,06/17/2015 07:52:04,06/26/2015 07:00:03
38046,9,4571,07/09/2015 00:59:37,07/22/2015 10:03:33
6566,3,3068,06/29/2015 05:45:03,07/04/2015 00:45:20
27047,6,3749,07/09/2015 00:42:39,07/23/2015 06:49:18
19461,5,8470,07/08/2015 20:01:34,07/16/2015 06:38:49
34571,1,8388,06/25/2015 02:18:31,06/27/2015 18:04:39
24379,4,6640,07/09/2015 00:23:58,07/13/2015 23:21:42
20706,2,3938,06/30/2015 02:06:08,07/02/2015 15:59:44
34408,3,4380,07/08/2015 23:51:45,07/23/2015 05:03:15
